target,Var1_binary,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30
0.0,0,3,3,4900,12,1,704.03,0.0,7920,0.0,5,0.0,9.934246575342465,3,1,1,4059.41,-1.0,,0,0,0,0,3,3,2,0,0,1,2
0.0,0,1,1,38200,24,1,2389.19,49600.0,15600,0.0,5,0.0,17.421917808219177,0,0,0,7507.16,-1.0,1.0,2,2,2,2,3,3,3,0,0,0,2
0.0,0,1,1,40500,75,1,729.09,47500.0,11160,0.0,5,0.0,13.463013698630137,0,0,0,6624.86,-1.0,0.0,0,0,2,2,0,3,2,0,0,0,2
0.0,0,2,1,32100,33,1,1415.78,0.0,12960,0.0,5,0.0,17.21917808219178,1,0,0,6605.73,1.0,,0,1,2,2,0,3,2,0,0,1,2
0.0,1,1,1,38900,39,1,1377.76,53200.0,10440,9200.0,6,5.0,23.304109589041097,0,0,0,7501.23,-1.0,1.0,3,4,4,4,0,3,3,0,0,0,2
0.0,0,2,1,27500,27,3,4331.37,0.0,16440,0.0,5,0.0,20.263013698630136,0,1,1,6424.49,1.0,,5,5,5,5,0,0,0,0,0,1,2
0.0,0,3,3,5200,6,1,1781.29,0.0,15120,0.0,4,0.0,16.221917808219178,0,0,1,8724.38,-1.0,,0,0,0,0,0,3,3,0,0,1,2
0.0,0,3,1,10400,9,1,2195.38,0.0,17520,0.0,5,0.0,25.243835616438357,0,0,0,10046.5,-1.0,,1,1,1,1,0,3,3,0,0,0,2
0.0,0,3,2,10100,66,1,212.06,0.0,9000,0.0,5,0.0,18.046575342465754,0,0,0,3290.37,-1.0,,0,0,0,0,3,3,1,0,0,0,2
0.0,0,2,1,27500,18,3,6892.26,0.0,19680,0.0,6,0.0,9.610958904109589,0,0,0,10259.64,1.0,,3,4,4,4,3,0,0,0,0,2,2
0.0,0,1,2,35500,54,1,909.15,45800.0,15720,0.0,1,0.0,9.046575342465754,3,0,0,5813.35,-1.0,1.0,0,0,1,2,0,3,0,0,0,1,2
0.0,0,1,1,32100,24,3,5568.27,36100.0,20880,0.0,2,0.0,11.495890410958904,1,0,0,10804.85,-1.0,1.0,1,1,2,2,0,3,3,0,0,1,2
0.0,1,1,2,34000,21,1,2330.52,63600.0,18360,9900.0,5,5.0,17.635616438356163,2,1,1,9721.0,-1.0,1.0,0,1,1,1,0,0,0,0,0,0,2
0.0,1,3,3,7700,12,6,7286.94,0.0,12120,7100.0,6,5.0,28.783561643835615,2,1,1,7938.63,-1.0,,0,0,0,1,0,3,3,0,0,0,2
0.0,0,3,1,9000,9,1,1835.27,0.0,16320,0.0,5,0.0,12.498630136986302,0,0,0,6311.71,-1.0,,0,0,0,0,3,2,3,0,0,1,2
0.0,1,2,2,22900,66,6,2798.4,0.0,9720,13200.0,5,6.0,18.4986301369863,0,0,0,10115.88,0.0,,2,3,3,3,3,2,2,0,0,0,2
1.0,0,1,1,45400,66,1,952.59,61000.0,13080,0.0,5,0.0,12.372602739726027,3,0,0,4028.31,-1.0,1.0,1,1,1,1,0,3,2,0,0,0,2
0.0,0,1,2,18300,42,3,1844.52,24500.0,24960,0.0,5,0.0,24.30958904109589,3,0,2,8416.19,-1.0,1.0,0,1,1,1,0,3,0,0,0,0,2
0.0,0,2,1,27500,15,1,3010.45,0.0,29280,0.0,4,0.0,6.501369863013698,0,0,0,14807.85,0.0,,1,1,1,2,0,3,3,0,0,2,2
0.0,0,1,1,34300,57,1,815.84,34900.0,16560,0.0,5,0.0,18.027397260273972,0,0,2,6142.41,-1.0,1.0,0,0,0,0,0,3,1,0,0,1,2
0.0,1,2,1,22900,36,1,859.45,0.0,9960,13300.0,5,6.0,18.41917808219178,0,0,0,11862.2,1.0,,0,0,0,0,0,0,0,0,0,0,2
0.0,1,1,2,38900,51,3,3136.2,52700.0,12600,10100.0,4,5.0,8.331506849315069,2,1,1,12097.26,-1.0,1.0,0,2,5,5,0,3,2,0,0,1,2
1.0,0,3,1,9200,9,1,1670.76,0.0,15600,0.0,5,0.0,14.06027397260274,3,1,1,8728.18,-1.0,,0,0,0,1,3,3,2,0,0,1,2
0.0,0,3,3,4700,6,1,1379.66,0.0,11400,0.0,4,0.0,15.835616438356164,0,0,0,6572.2,-1.0,,0,0,0,0,0,3,0,0,0,1,2
0.0,0,3,1,5000,6,1,1750.0,0.0,13560,0.0,6,0.0,24.89041095890411,1,1,3,5473.38,-1.0,,0,0,0,0,0,3,3,0,1,1,2
0.0,0,1,1,38500,45,1,1138.17,43900.0,12960,0.0,5,0.0,28.26027397260274,2,0,0,7753.27,-1.0,1.0,0,0,3,3,3,3,0,0,0,0,2
0.0,1,1,2,47300,45,1,1473.61,53100.0,16440,13800.0,5,4.0,11.326027397260274,3,1,1,11252.12,-1.0,0.0,0,0,0,0,0,3,0,0,0,1,2
0.0,0,2,1,24800,12,1,2948.25,0.0,17760,0.0,3,0.0,15.175342465753424,1,0,0,5498.28,1.0,,0,0,0,1,3,3,3,0,0,0,2
0.0,0,2,1,25200,18,1,2138.57,0.0,15360,0.0,5,0.0,23.720547945205478,0,0,0,6339.5,0.0,,1,2,2,2,3,0,0,0,0,0,2
0.0,1,3,1,11600,12,3,4782.36,0.0,12840,10600.0,5,5.0,28.627397260273973,0,0,2,7992.07,-1.0,,2,2,2,2,0,0,0,0,0,1,2
0.0,0,2,2,27900,21,1,2115.31,0.0,13080,0.0,5,0.0,21.095890410958905,1,0,1,4984.43,1.0,,0,1,1,2,0,3,2,0,0,1,2
0.0,1,1,1,42000,39,1,1429.34,112900.0,24120,10100.0,5,5.0,28.063013698630137,2,1,3,15976.32,-1.0,1.0,0,0,0,0,3,3,1,0,0,1,2
0.0,0,1,1,36600,30,3,5038.5,46700.0,11880,0.0,5,0.0,11.093150684931507,2,0,0,6113.88,-1.0,1.0,0,1,3,3,0,3,0,0,0,1,2
0.0,0,1,2,36300,18,6,18602.52,54500.0,19560,0.0,5,0.0,21.421917808219177,0,0,0,6888.64,-1.0,1.0,0,0,2,3,0,3,3,0,0,1,2
0.0,0,3,3,6000,9,1,1633.1,0.0,15720,0.0,5,0.0,13.753424657534246,2,0,0,8979.5,-1.0,,0,0,0,0,0,3,3,0,0,1,2
0.0,1,2,2,27100,42,1,899.08,0.0,19080,8000.0,5,5.0,22.610958904109587,1,0,0,15618.94,1.0,,0,1,1,2,0,0,0,0,0,0,2
0.0,0,1,1,42400,36,3,4981.44,66700.0,10200,0.0,5,0.0,20.827397260273973,3,1,3,5301.43,-1.0,1.0,1,1,1,3,0,3,3,0,0,0,2
0.0,0,2,1,31300,33,1,1304.48,0.0,8400,0.0,5,0.0,17.70958904109589,0,0,0,3751.23,1.0,,0,1,1,1,0,3,3,0,0,1,2
0.0,0,3,1,9700,9,1,1618.84,0.0,22560,0.0,5,0.0,25.202739726027396,0,0,0,9202.45,-1.0,,1,1,1,1,0,0,0,0,0,0,2
0.0,0,2,2,30500,27,1,1673.33,0.0,16800,0.0,6,0.0,12.161643835616438,0,1,1,9117.18,1.0,,0,0,0,0,3,2,3,0,0,1,2
0.0,1,3,3,5200,12,6,6704.1,0.0,9960,15800.0,4,5.0,9.6,3,1,3,12258.23,-1.0,,0,1,1,1,0,0,0,0,0,0,2
0.0,0,3,3,6600,6,1,2310.0,0.0,19680,0.0,5,0.0,12.558904109589042,1,1,1,7639.59,-1.0,,2,2,3,3,3,3,3,0,0,0,2
0.0,0,2,1,24400,18,1,2026.5,0.0,12960,0.0,5,0.0,17.126027397260273,3,1,1,6524.76,1.0,,0,1,1,1,3,0,0,0,0,0,2
0.0,0,3,3,9300,18,6,4949.82,0.0,15720,0.0,5,0.0,20.52054794520548,3,0,0,6849.75,-1.0,,0,2,2,2,0,3,3,0,0,0,2
0.0,0,2,2,17900,18,1,1411.15,0.0,10800,0.0,5,0.0,17.304109589041097,3,1,1,6055.61,1.0,,0,0,1,1,0,0,0,0,0,0,2
0.0,0,1,1,42000,48,1,1212.46,61100.0,12720,0.0,5,0.0,19.27123287671233,3,2,2,5207.81,-1.0,1.0,0,3,3,3,0,3,3,0,0,1,2
1.0,0,1,2,48900,66,1,1032.02,56200.0,0,0.0,7,0.0,20.77260273972603,0,0,0,7592.71,-1.0,1.0,4,4,4,4,0,3,0,0,0,1,2
0.0,0,1,2,39700,144,1,392.24,77700.0,13080,0.0,4,0.0,20.526027397260275,1,2,4,7462.44,-1.0,1.0,0,2,2,2,0,3,1,0,0,1,2
0.0,0,1,1,38500,42,1,1266.69,45900.0,9240,0.0,5,0.0,10.652054794520549,1,1,1,3060.37,-1.0,0.0,4,4,4,4,0,0,0,0,0,0,2
0.0,1,3,2,10300,15,3,3594.39,0.0,17760,7100.0,5,4.0,15.216438356164383,3,1,1,11739.93,-1.0,,0,0,0,2,0,3,2,0,0,1,2
0.0,1,3,3,5400,9,1,1407.94,0.0,15840,9200.0,3,5.0,25.85753424657534,3,2,2,9312.35,-1.0,,0,0,1,1,0,3,2,0,0,0,2
0.0,0,3,3,5800,12,1,830.37,0.0,10920,0.0,5,0.0,12.676712328767124,0,0,0,5466.9,-1.0,,0,0,0,3,0,3,2,0,0,1,2
0.0,0,1,2,44300,39,1,1625.52,65500.0,14880,0.0,5,0.0,9.931506849315069,1,1,1,4821.84,-1.0,1.0,0,0,0,1,0,3,2,0,0,2,2
0.0,1,3,3,5500,9,3,3643.53,0.0,14280,8400.0,5,5.0,6.465753424657534,0,0,0,7958.7,-1.0,,0,0,1,1,0,3,3,0,0,1,2
0.0,0,3,1,4800,9,1,1283.14,0.0,15360,0.0,5,0.0,6.7534246575342465,3,0,0,6936.42,-1.0,,4,5,5,5,0,3,2,0,1,0,2
0.0,0,1,1,43900,69,1,867.51,77500.0,18000,0.0,5,0.0,24.084931506849315,0,0,0,8105.32,-1.0,1.0,0,0,0,1,0,3,0,0,0,0,2
0.0,0,1,2,46200,36,1,1737.08,65700.0,14880,0.0,5,0.0,24.008219178082193,0,0,1,6734.4,-1.0,1.0,0,0,0,0,0,3,0,0,0,0,2
0.0,0,3,3,7000,9,1,1388.92,0.0,12120,0.0,5,0.0,17.884931506849316,0,0,0,6715.61,-1.0,,0,1,3,4,0,3,2,0,0,1,2
0.0,0,1,2,29000,18,1,2324.16,42100.0,16440,0.0,5,0.0,21.136986301369863,0,0,0,7753.37,-1.0,1.0,0,1,1,1,0,3,3,0,0,1,2
1.0,1,3,3,4900,12,3,2024.19,0.0,9000,7800.0,1,5.0,19.81095890410959,3,1,3,11242.16,-1.0,,0,3,3,3,0,0,0,1,1,1,2
0.0,0,1,1,40100,93,3,1781.28,69800.0,16800,0.0,5,0.0,8.687671232876712,0,0,0,6255.06,-1.0,1.0,0,0,1,1,0,3,1,0,0,0,2
0.0,0,1,2,31700,30,1,1513.45,39400.0,15360,0.0,6,0.0,11.684931506849315,2,0,0,5251.18,-1.0,1.0,0,0,0,0,0,3,0,0,0,1,2
0.0,1,2,2,30900,24,1,1731.34,0.0,14520,12200.0,4,6.0,17.317808219178083,1,1,3,11932.2,1.0,,0,0,0,1,3,3,3,0,0,1,2
0.0,0,2,2,15300,18,1,1370.54,0.0,14880,0.0,5,0.0,16.372602739726027,1,3,4,5302.65,1.0,,1,1,1,1,0,3,0,0,0,0,2
0.0,0,2,2,30200,21,1,2255.53,0.0,27000,0.0,5,0.0,24.934246575342467,1,0,0,15779.0,1.0,,0,0,1,1,3,3,0,0,0,0,2
0.0,0,1,1,50000,57,1,1179.43,73200.0,15960,0.0,5,0.0,12.764383561643836,2,1,1,7393.54,-1.0,1.0,0,0,0,0,0,3,2,0,0,0,2
0.0,1,1,2,24800,66,6,3097.86,31000.0,11160,9800.0,3,6.0,25.671232876712327,0,2,2,8338.61,-1.0,1.0,2,2,2,3,0,3,1,0,0,0,2
0.0,0,3,3,6600,24,1,375.92,0.0,9000,0.0,5,0.0,17.484931506849314,0,1,1,4633.65,-1.0,,3,3,5,5,0,2,0,0,0,0,2
0.0,0,1,1,34000,21,1,2498.43,35800.0,21600,0.0,5,0.0,20.70958904109589,0,0,0,11209.14,-1.0,1.0,1,1,2,2,0,3,3,0,0,0,2
0.0,1,3,1,12900,12,1,1757.32,0.0,17280,9400.0,5,5.0,13.126027397260273,0,0,0,14317.67,-1.0,,0,0,0,0,0,3,0,0,0,0,2
1.0,0,2,2,26700,36,1,1058.36,0.0,16200,0.0,5,0.0,28.915068493150685,1,2,2,5861.56,1.0,,1,1,2,2,0,2,2,0,0,1,2
0.0,0,3,3,6300,9,1,1281.99,0.0,11400,0.0,3,0.0,6.161643835616438,0,1,1,4159.5,-1.0,,0,0,0,0,0,3,3,0,0,0,2
0.0,0,1,2,45400,39,1,1672.69,66200.0,11400,0.0,5,0.0,24.235616438356164,1,0,0,5749.19,-1.0,1.0,0,0,1,1,0,2,3,0,0,0,2
1.0,0,3,2,9400,9,1,1813.67,0.0,13440,0.0,5,0.0,10.953424657534246,1,0,0,5261.37,-1.0,,0,1,1,1,0,3,3,0,0,0,2
0.0,0,2,1,25600,27,1,1431.2,0.0,10440,0.0,6,0.0,27.345205479452055,2,0,2,6223.65,0.0,,0,2,2,4,0,3,0,0,0,1,2
0.0,0,3,3,4300,6,1,1310.9,0.0,10200,0.0,6,0.0,16.767123287671232,2,1,1,3447.01,-1.0,,0,0,0,0,0,0,0,0,0,0,2
0.0,0,1,2,32800,69,1,642.6,55800.0,12000,0.0,5,0.0,25.36986301369863,0,0,2,5385.62,-1.0,1.0,2,2,2,2,0,3,0,0,0,1,2
0.0,0,1,2,40800,222,1,273.49,42300.0,6720,0.0,5,0.0,20.528767123287672,2,0,0,2533.4,-1.0,1.0,0,0,1,2,0,2,2,0,0,1,2
0.0,0,3,3,4600,9,1,764.69,0.0,14280,0.0,3,0.0,26.257534246575343,2,0,0,5994.67,-1.0,,0,1,2,2,0,3,0,0,0,0,2
0.0,0,2,2,30200,51,3,2392.02,0.0,11280,0.0,6,0.0,6.273972602739726,0,0,0,5085.92,1.0,,0,0,2,2,0,3,0,0,0,0,2
0.0,0,2,1,22900,24,6,8324.22,0.0,10200,0.0,4,0.0,17.96712328767123,0,0,0,4706.89,1.0,,1,1,2,3,0,3,3,0,0,1,2
0.0,0,3,3,4600,9,1,1228.39,0.0,14160,0.0,2,0.0,14.942465753424658,0,0,0,4474.61,-1.0,,0,0,0,2,0,0,0,0,0,1,2
0.0,0,3,3,7000,15,1,799.65,0.0,12240,0.0,5,0.0,22.136986301369863,0,0,2,5286.17,-1.0,,0,1,1,1,0,3,2,0,0,0,2
0.0,0,3,1,6900,9,3,3488.16,0.0,13080,0.0,5,0.0,26.167123287671235,0,2,4,6244.46,-1.0,,0,0,0,0,3,3,1,0,0,0,2
0.0,0,1,1,28200,21,1,1861.48,55400.0,12240,0.0,5,0.0,20.084931506849315,3,0,1,7285.05,-1.0,1.0,3,3,3,3,0,0,0,0,0,1,2
0.0,0,3,2,7400,9,1,1268.11,0.0,17160,0.0,6,0.0,15.282191780821918,0,0,0,10032.18,-1.0,,0,0,0,0,3,3,2,0,0,0,2
0.0,0,3,3,6400,6,1,2007.61,0.0,14760,0.0,6,0.0,13.454794520547946,1,3,4,6940.18,-1.0,,0,0,2,2,0,3,0,0,0,0,2
0.0,1,3,1,11800,27,1,614.84,0.0,10440,7500.0,5,4.0,22.96986301369863,0,0,0,9731.93,-1.0,,0,0,1,1,0,3,2,0,0,1,2
0.0,0,3,3,6800,6,3,6593.07,0.0,21600,0.0,5,0.0,20.77260273972603,2,1,1,12064.41,-1.0,,0,4,4,4,3,3,2,0,0,1,2
0.0,0,2,1,18700,24,1,1094.99,0.0,17040,0.0,5,0.0,23.64109589041096,0,3,4,6698.76,1.0,,2,5,5,5,0,3,2,0,0,0,2
0.0,1,3,3,7200,12,1,929.2,0.0,13800,10300.0,5,4.0,10.164383561643836,1,1,1,8871.65,-1.0,,0,0,0,0,0,3,2,0,0,1,2
0.0,0,1,2,30900,36,6,8019.66,41700.0,12480,0.0,5,0.0,11.936986301369863,0,0,0,5127.54,-1.0,1.0,0,0,0,2,0,2,3,0,0,2,2
0.0,0,1,1,35100,27,3,5871.3,54500.0,19440,0.0,5,0.0,28.02191780821918,1,1,1,11294.73,-1.0,0.0,1,1,2,3,0,3,0,0,0,1,2
0.0,0,1,1,42700,228,1,281.07,63200.0,9720,0.0,5,0.0,21.65753424657534,2,0,0,5698.65,-1.0,1.0,0,0,0,2,0,3,1,0,0,1,2
0.0,1,3,2,12000,18,1,959.42,0.0,11760,0.0,4,7.0,16.86027397260274,3,3,4,7869.8,-1.0,,1,1,1,3,0,3,0,0,0,0,2
0.0,1,2,1,25200,54,1,648.35,0.0,9840,13900.0,5,5.0,13.96986301369863,2,0,0,9093.69,0.0,,0,0,2,2,0,3,2,0,0,1,2
0.0,0,3,3,5300,18,3,1383.39,0.0,8280,0.0,6,0.0,25.471232876712328,0,0,0,3681.72,-1.0,,0,0,0,0,3,2,1,0,0,1,2
0.0,1,2,1,26300,39,1,940.38,0.0,22320,10200.0,5,2.0,9.695890410958905,0,0,0,9909.37,0.0,,0,0,1,1,0,3,1,0,0,3,2
0.0,0,1,1,52300,24,1,3165.83,57900.0,24840,0.0,5,0.0,12.243835616438357,0,1,1,9093.76,-1.0,1.0,3,3,5,5,0,3,3,0,0,1,2
1.0,0,3,3,7200,12,1,1010.94,0.0,8280,0.0,6,0.0,6.16986301369863,3,0,0,2727.29,-1.0,,1,1,2,2,0,3,0,0,1,1,2
0.0,0,0,1,35100,21,1,2359.37,0.0,16080,0.0,6,0.0,17.21917808219178,1,3,4,5673.61,-1.0,0.0,0,0,0,0,0,3,0,0,0,1,2
0.0,0,1,1,38900,135,3,1229.94,54400.0,13200,0.0,1,0.0,26.024657534246575,1,3,3,6237.44,-1.0,1.0,0,1,1,2,0,3,1,0,0,1,2
0.0,0,3,1,8400,9,1,1537.1,0.0,12480,0.0,5,0.0,14.783561643835617,0,0,0,4551.09,-1.0,,4,4,5,5,0,3,2,0,0,0,2
0.0,0,2,1,26700,24,1,1644.8,0.0,19440,0.0,5,0.0,10.613698630136986,2,0,0,8488.36,1.0,,0,0,0,0,0,0,0,0,0,1,2
0.0,0,0,1,33200,30,6,9311.28,0.0,19320,0.0,3,0.0,18.005479452054793,0,1,1,6130.63,-1.0,1.0,0,2,2,2,0,3,0,0,0,1,2
1.0,0,3,1,8800,33,1,357.8,0.0,0,0.0,7,0.0,20.77260273972603,3,1,1,7685.86,-1.0,,0,0,0,1,0,3,0,1,1,1,2
0.0,0,1,1,44300,189,1,343.15,50700.0,10680,0.0,5,0.0,9.917808219178083,1,1,1,4094.01,-1.0,1.0,0,0,0,0,0,3,1,0,0,1,2
0.0,0,0,1,25600,54,6,3980.52,0.0,6960,0.0,4,0.0,28.15068493150685,1,0,0,2468.27,-1.0,,0,5,5,5,0,3,2,0,0,1,2
0.0,1,1,1,28600,21,1,2054.55,37100.0,18000,8100.0,4,6.0,6.523287671232877,0,0,0,11540.14,-1.0,1.0,1,1,1,1,0,3,3,0,0,1,2
0.0,0,1,1,37000,21,1,2506.14,37800.0,18000,0.0,1,0.0,26.81095890410959,3,2,2,8334.59,-1.0,1.0,0,0,1,1,0,0,0,0,0,0,2
0.0,0,0,1,31700,27,1,1596.99,0.0,13080,0.0,5,0.0,23.5972602739726,1,1,1,5744.97,-1.0,,2,2,2,2,0,0,0,0,0,0,2
0.0,1,1,1,44300,75,1,807.63,65400.0,11760,8900.0,5,5.0,24.487671232876714,0,1,2,8187.39,-1.0,1.0,0,1,1,1,0,0,0,0,0,0,2
0.0,0,3,2,7300,9,1,1966.48,0.0,17160,0.0,5,0.0,21.386301369863013,3,1,2,6058.34,-1.0,,1,1,1,1,0,3,3,0,0,0,2
0.0,0,3,1,12100,12,1,1772.8,0.0,13680,0.0,5,0.0,22.78082191780822,2,1,1,4128.17,-1.0,,0,0,0,0,0,0,0,0,0,1,2
0.0,0,3,3,3900,6,1,1365.0,0.0,16440,0.0,5,0.0,25.693150684931506,3,0,1,9404.7,-1.0,,0,0,1,1,0,3,0,0,0,0,2
0.0,0,1,1,46600,42,1,1508.44,62500.0,14520,0.0,5,0.0,8.961643835616439,2,3,4,5189.37,-1.0,1.0,1,1,1,1,0,3,2,0,0,0,2
0.0,1,3,3,4700,9,1,785.79,0.0,17280,9400.0,5,5.0,20.221917808219178,2,0,0,15058.51,-1.0,,0,0,0,1,0,3,0,1,1,2,2
0.0,0,2,2,22100,15,3,7353.39,0.0,17880,0.0,6,0.0,15.682191780821919,3,3,3,5854.49,1.0,,1,1,1,1,0,3,3,0,0,1,2
0.0,1,3,1,11500,15,1,1228.39,0.0,8640,10800.0,5,5.0,8.473972602739726,0,2,2,7688.97,-1.0,,0,0,0,0,0,3,2,0,0,1,2
0.0,0,3,2,8000,18,1,634.25,0.0,12600,0.0,5,0.0,6.347945205479452,3,1,1,5366.66,-1.0,,2,2,2,2,0,3,2,0,0,1,2
1.0,0,3,2,8200,6,1,2870.0,0.0,28920,0.0,5,0.0,10.92054794520548,0,0,0,17741.56,-1.0,,1,1,1,1,3,3,1,0,0,1,2
0.0,0,3,1,8300,12,1,1233.79,0.0,12000,0.0,6,0.0,25.22739726027397,0,0,0,3783.23,-1.0,,0,0,0,0,0,3,2,0,0,0,2
0.0,1,3,2,13900,15,1,1333.67,0.0,8640,13400.0,5,5.0,14.03013698630137,2,0,0,7077.38,-1.0,,1,2,4,5,0,3,2,0,0,1,2
0.0,1,1,1,35900,45,1,1124.55,43600.0,12600,15400.0,5,5.0,27.36986301369863,1,1,1,16348.28,-1.0,1.0,0,3,3,3,0,3,0,0,1,0,2
0.0,1,1,2,40100,30,3,5949.36,46100.0,17040,8500.0,5,5.0,13.887671232876713,1,1,1,8093.72,-1.0,0.0,0,0,0,4,0,3,3,0,0,0,2
0.0,0,3,3,6100,15,3,2095.14,0.0,17160,0.0,4,0.0,28.446575342465753,1,2,2,9504.91,-1.0,,0,0,2,2,3,3,1,0,0,1,2
0.0,1,3,2,6400,21,1,464.41,0.0,15480,10800.0,5,6.0,20.852054794520548,1,2,2,10621.59,-1.0,,0,1,1,1,0,0,0,0,0,1,2
0.0,0,2,2,30500,30,1,1415.78,0.0,9720,0.0,5,0.0,26.257534246575343,1,0,0,4649.14,1.0,,0,0,0,0,0,3,0,0,0,1,2
0.0,0,2,2,19500,36,1,771.63,0.0,9480,0.0,5,0.0,16.15890410958904,3,1,1,4929.69,1.0,,1,1,2,2,0,2,0,0,0,1,2
0.0,0,1,1,38200,48,1,1120.95,61800.0,11760,0.0,3,0.0,25.293150684931508,0,1,1,3982.61,-1.0,0.0,0,0,0,0,0,0,0,0,0,1,2
0.0,0,3,3,9200,12,1,1238.42,0.0,15840,0.0,5,0.0,27.15068493150685,1,1,1,8872.3,-1.0,,1,2,2,2,0,3,0,0,0,0,2
1.0,0,2,2,26300,39,1,908.89,0.0,12480,0.0,3,0.0,26.254794520547946,3,0,2,6778.6,1.0,,0,0,1,1,0,2,2,0,0,0,2
0.0,0,3,3,4900,6,1,1715.0,0.0,22800,0.0,5,0.0,13.764383561643836,0,0,0,9522.16,-1.0,,0,1,1,3,0,3,0,0,0,1,2
0.0,0,1,1,39300,42,1,1299.98,54800.0,14280,0.0,5,0.0,19.643835616438356,0,0,0,6444.91,-1.0,1.0,0,0,0,0,0,3,2,0,0,0,2
0.0,0,3,3,3100,6,1,1069.54,0.0,8760,0.0,6,0.0,11.567123287671233,0,0,3,5132.96,-1.0,,0,0,0,0,0,2,0,0,0,1,2
0.0,0,1,1,41600,39,1,1492.89,53900.0,10560,0.0,5,0.0,16.15068493150685,0,0,1,4324.27,-1.0,1.0,0,1,1,1,3,0,0,0,0,1,2
0.0,0,1,1,39700,24,3,7580.88,56800.0,20880,0.0,5,0.0,20.216438356164385,1,1,3,9641.63,-1.0,1.0,0,0,0,0,0,3,3,0,0,1,2
0.0,0,1,1,48900,45,1,1489.8,51600.0,10080,0.0,5,0.0,13.027397260273972,0,1,1,5915.77,-1.0,1.0,1,1,3,3,0,3,0,0,0,0,2
0.0,0,3,2,12500,15,1,1334.55,0.0,14160,0.0,5,0.0,13.463013698630137,2,0,2,4255.08,-1.0,,0,2,2,2,0,0,0,0,0,0,2
0.0,0,2,2,24000,18,6,12044.88,0.0,13200,0.0,5,0.0,10.643835616438356,1,1,1,6976.26,1.0,,0,0,0,1,0,3,0,0,0,0,2
0.0,0,1,2,43500,30,1,1994.63,68600.0,11640,0.0,5,0.0,25.86027397260274,3,2,2,5002.13,-1.0,1.0,0,0,0,0,0,3,2,0,0,0,2
0.0,1,3,2,8000,15,1,812.41,0.0,14040,9300.0,5,5.0,27.638356164383563,0,3,4,7299.23,-1.0,,0,0,0,0,0,0,0,0,0,0,2
0.0,0,3,3,6300,12,6,7624.86,0.0,12360,0.0,5,0.0,16.824657534246576,2,1,1,4449.71,-1.0,,0,0,1,1,3,3,3,0,0,1,2
0.0,0,3,1,9600,24,1,616.9,0.0,19200,0.0,5,0.0,17.556164383561644,0,1,1,6667.4,-1.0,,1,1,1,2,3,3,0,0,0,0,2
0.0,0,1,1,42400,33,1,1738.1,61200.0,11040,0.0,2,0.0,12.43013698630137,1,2,2,4291.88,-1.0,1.0,2,2,2,3,3,3,2,0,0,0,2
0.0,0,3,3,4200,9,1,1064.15,0.0,16560,0.0,5,0.0,11.89041095890411,3,0,0,9328.0,-1.0,,1,1,1,1,0,3,0,0,0,0,2
0.0,0,2,1,28600,78,3,1532.61,0.0,9000,0.0,6,0.0,14.471232876712328,1,1,1,3998.98,1.0,,0,0,0,0,3,2,2,0,0,2,2
0.0,0,2,1,21800,12,1,2835.92,0.0,22440,0.0,5,0.0,6.117808219178082,2,1,1,9330.0,0.0,,0,0,0,0,0,3,0,0,0,1,2
0.0,0,1,2,39300,138,1,399.44,47200.0,10080,0.0,5,0.0,27.767123287671232,3,0,0,3987.03,-1.0,0.0,2,2,2,2,0,3,1,0,1,0,2
0.0,0,2,2,16400,15,1,1933.2,0.0,16560,0.0,4,0.0,7.2684931506849315,1,1,1,5196.7,0.0,,3,3,3,3,3,3,2,0,0,0,2
0.0,0,1,1,39300,42,1,1332.24,46700.0,8520,0.0,5,0.0,19.45205479452055,0,0,0,3043.44,-1.0,1.0,1,2,2,2,0,3,3,0,0,0,2
0.0,0,1,1,38900,96,3,1696.47,43800.0,12000,0.0,5,0.0,22.24931506849315,1,3,3,5460.2,-1.0,1.0,2,2,2,5,0,3,2,0,0,1,2
0.0,1,2,2,25600,54,6,4188.12,0.0,15600,8100.0,5,2.0,10.531506849315068,1,0,0,9528.44,1.0,,0,0,0,0,0,0,0,0,0,1,2
0.0,0,1,1,40500,21,1,3033.07,54500.0,24000,0.0,4,0.0,28.512328767123286,0,0,0,8037.16,-1.0,1.0,0,0,0,0,3,3,0,0,0,0,2
0.0,0,3,3,6500,6,1,2275.0,0.0,18000,0.0,5,0.0,17.482191780821918,1,1,1,9812.58,-1.0,,1,1,1,1,0,3,3,0,0,1,2
0.0,1,1,1,37400,39,1,1378.38,50800.0,15840,9900.0,5,5.0,18.731506849315068,3,2,2,10149.88,-1.0,1.0,0,0,0,0,0,3,3,0,0,0,2
0.0,0,3,3,6800,9,1,1513.45,0.0,11040,0.0,5,0.0,6.6219178082191785,0,0,2,6549.4,-1.0,,1,1,1,2,0,3,3,0,0,1,2
0.0,0,3,2,4200,9,3,2681.97,0.0,17760,0.0,5,0.0,16.293150684931508,3,0,0,5791.19,-1.0,,0,0,2,2,3,0,0,0,0,1,2
0.0,0,2,1,22100,27,1,1225.57,0.0,17880,0.0,5,0.0,8.43013698630137,3,2,2,7700.46,1.0,,0,0,0,0,3,3,3,0,0,0,2
